timestamps,user_ip,method,status_code,end_point,response_time
2024-09-07 15:21:46.705929,44.72.18.206,PATCH,204,/login,25
2024-09-07 15:24:52.203138,92.207.128.16,PATCH,201,/admin,77
2024-09-07 15:27:39.922714,44.72.18.206,PATCH,201,/users,53
2024-09-07 15:28:28.534000,116.165.17.29,PATCH,201,/users,67
2024-09-07 15:35:08.741141,92.207.128.16,PATCH,204,/users,88
2024-09-07 15:42:07.298808,181.143.79.52,PUT,204,/data,229
2024-09-07 15:47:52.992810,159.99.215.90,POST,200,/metrics,286
2024-09-07 15:50:58.145181,159.99.215.90,GET,201,/data,238
2024-09-07 15:56:12.877553,116.80.172.77,GET,200,/users,102
2024-09-07 16:00:02.672865,116.165.17.29,GET,204,/users,231
2024-09-07 16:12:22.415027,83.219.39.245,PATCH,204,/admin,173
2024-09-07 16:15:49.874581,44.72.18.206,DELETE,200,/data,182
2024-09-07 16:16:01.040237,116.165.17.29,POST,200,/login,30
2024-09-07 16:31:34.776742,181.143.79.52,DELETE,201,/admin,292
2024-09-07 16:44:10.320723,92.207.128.16,GET,200,/users,71
2024-09-07 17:00:23.269565,92.207.128.16,POST,201,/metrics,132
2024-09-07 17:01:51.142918,116.80.172.77,PATCH,204,/admin,220
2024-09-07 17:10:21.964097,83.219.39.245,PATCH,200,/users,87
2024-09-07 17:42:55.914566,159.99.215.90,GET,204,/admin,267
2024-09-07 17:52:41.056167,83.219.39.245,GET,200,/data,267
2024-09-07 17:52:41.916975,116.165.17.29,POST,204,/metrics,267
2024-09-07 17:56:19.356026,181.143.79.52,GET,204,/users,80
2024-09-07 17:59:55.838667,44.72.18.206,GET,204,/data,286
2024-09-07 18:09:32.724418,116.80.172.77,PUT,204,/login,36
2024-09-07 18:11:23.804993,181.143.79.52,POST,200,/login,278
2024-09-07 18:18:26.675186,92.207.128.16,GET,200,/users,15
2024-09-07 18:19:22.095938,116.80.172.77,POST,204,/users,206
2024-09-07 18:22:03.049117,141.152.53.70,POST,204,/users,89
2024-09-07 18:33:16.150099,164.74.85.81,GET,201,/metrics,64
2024-09-07 18:45:59.647153,44.72.18.206,DELETE,200,/admin,227
2024-09-07 18:48:46.607884,164.74.85.81,PATCH,201,/data,130
2024-09-07 18:49:45.130424,181.143.79.52,POST,201,/admin,296
2024-09-07 18:56:14.537601,141.152.53.70,DELETE,201,/admin,77
2024-09-07 18:57:54.434222,181.143.79.52,GET,204,/login,32
2024-09-07 19:02:43.739421,116.165.17.29,PATCH,200,/data,284
2024-09-07 19:13:36.529911,141.152.53.70,GET,201,/admin,208
2024-09-07 19:24:45.983711,92.207.128.16,GET,200,/metrics,98
2024-09-07 19:30:36.077273,164.74.85.81,PATCH,204,/admin,75
2024-09-07 19:35:42.042910,181.143.79.52,GET,200,/metrics,219
2024-09-07 19:37:50.892365,116.165.17.29,DELETE,204,/users,206
2024-09-07 19:41:19.831127,83.219.39.245,DELETE,200,/metrics,136
2024-09-07 19:45:23.992476,116.165.17.29,PATCH,201,/users,119
2024-09-07 19:50:07.237883,141.152.53.70,PATCH,200,/login,28
2024-09-07 19:53:40.651739,44.72.18.206,DELETE,204,/metrics,161
2024-09-07 19:57:54.163576,83.219.39.245,PATCH,200,/data,15
2024-09-07 20:02:45.590348,164.74.85.81,PATCH,201,/metrics,181
2024-09-07 20:07:55.004170,164.74.85.81,DELETE,204,/admin,79
2024-09-07 20:15:59.208645,83.219.39.245,PUT,201,/users,67
2024-09-07 20:21:00.606241,44.72.18.206,DELETE,204,/metrics,93
2024-09-07 20:25:22.420372,181.143.79.52,GET,200,/admin,279
2024-09-07 20:30:35.306325,83.219.39.245,PATCH,200,/login,29
2024-09-07 20:34:29.082782,83.219.39.245,PUT,204,/users,162
2024-09-07 20:45:13.583201,92.207.128.16,GET,200,/admin,121
2024-09-07 20:47:08.568687,164.74.85.81,PATCH,201,/users,284
2024-09-07 20:57:14.781181,181.143.79.52,POST,200,/admin,48
2024-09-07 21:00:52.573065,181.143.79.52,POST,204,/users,238
2024-09-07 21:11:56.335393,83.219.39.245,PUT,204,/login,171
2024-09-07 21:24:14.854538,83.219.39.245,DELETE,200,/metrics,177
2024-09-07 21:50:10.376654,181.143.79.52,POST,204,/metrics,239
2024-09-07 21:57:03.633704,116.80.172.77,GET,204,/admin,51
2024-09-07 22:09:54.648307,92.207.128.16,GET,204,/login,129
2024-09-07 22:09:55.520874,92.207.128.16,PATCH,201,/data,14
2024-09-07 22:13:24.418245,83.219.39.245,PATCH,200,/data,177
2024-09-07 22:13:29.465872,116.165.17.29,POST,201,/metrics,55
2024-09-07 22:17:54.843728,83.219.39.245,PUT,200,/metrics,149
2024-09-07 22:27:11.283841,116.80.172.77,GET,201,/users,212
2024-09-07 22:27:22.293363,83.219.39.245,POST,200,/login,25
2024-09-07 22:39:32.517965,83.219.39.245,PATCH,204,/metrics,268
2024-09-07 22:40:45.796188,116.165.17.29,PUT,200,/login,296
2024-09-07 22:43:24.890059,92.207.128.16,DELETE,204,/admin,196
2024-09-07 22:54:01.521314,181.143.79.52,DELETE,200,/users,205
2024-09-07 22:58:25.570141,92.207.128.16,PUT,200,/data,59
2024-09-07 23:03:53.147817,116.80.172.77,DELETE,204,/metrics,112
2024-09-07 23:12:24.414655,159.99.215.90,DELETE,200,/admin,119
2024-09-07 23:15:45.336810,116.165.17.29,DELETE,204,/users,67
2024-09-07 23:22:55.834991,141.152.53.70,PATCH,200,/data,198
2024-09-07 23:36:40.544431,83.219.39.245,POST,200,/users,120
2024-09-07 23:49:33.233769,164.74.85.81,DELETE,200,/metrics,254
2024-09-07 23:52:35.263424,44.72.18.206,DELETE,200,/users,95
2024-09-07 23:56:53.130460,83.219.39.245,PATCH,204,/users,214
2024-09-08 00:03:53.754213,159.99.215.90,GET,204,/data,215
2024-09-08 00:07:15.096647,164.74.85.81,GET,201,/login,275
2024-09-08 00:12:15.888957,116.80.172.77,PUT,201,/admin,61
2024-09-08 00:19:37.348123,83.219.39.245,GET,200,/users,231
2024-09-08 00:31:45.301378,116.165.17.29,GET,201,/users,220
2024-09-08 00:32:44.532416,83.219.39.245,DELETE,200,/login,95
2024-09-08 00:36:27.600421,44.72.18.206,PUT,200,/login,134
2024-09-08 00:56:58.079044,164.74.85.81,PUT,201,/metrics,292
2024-09-08 01:02:33.740753,116.165.17.29,PATCH,201,/metrics,64
2024-09-08 01:06:19.242074,141.152.53.70,PATCH,204,/admin,91
2024-09-08 01:13:18.311779,181.143.79.52,GET,200,/login,231
2024-09-08 01:15:59.029240,141.152.53.70,DELETE,204,/metrics,85
2024-09-08 01:39:21.796511,159.99.215.90,DELETE,204,/users,128
2024-09-08 01:42:06.541067,159.99.215.90,GET,201,/metrics,218
2024-09-08 01:43:05.940250,83.219.39.245,PATCH,201,/data,244
2024-09-08 01:53:18.481113,83.219.39.245,PATCH,201,/login,300
2024-09-08 02:01:17.868852,181.143.79.52,PATCH,200,/login,46
2024-09-08 02:05:23.763116,164.74.85.81,GET,200,/metrics,24
2024-09-08 02:15:02.919802,181.143.79.52,PATCH,201,/admin,30
2024-09-08 02:23:14.708062,164.74.85.81,POST,200,/login,37
2024-09-08 02:28:38.511403,141.152.53.70,PATCH,201,/admin,215
2024-09-08 02:31:39.169296,159.99.215.90,POST,204,/metrics,53
2024-09-08 02:33:21.629107,116.165.17.29,PUT,204,/login,162
2024-09-08 02:49:52.878634,164.74.85.81,GET,200,/metrics,127
2024-09-08 02:59:45.721699,44.72.18.206,PATCH,204,/metrics,90
2024-09-08 03:08:19.931020,181.143.79.52,DELETE,204,/users,220
2024-09-08 03:14:14.877309,181.143.79.52,DELETE,204,/users,189
2024-09-08 03:29:49.114814,141.152.53.70,DELETE,204,/admin,170
2024-09-08 03:42:29.767768,92.207.128.16,PATCH,204,/metrics,269
2024-09-08 03:46:17.612023,141.152.53.70,PUT,201,/admin,129
2024-09-08 03:48:07.195794,83.219.39.245,PUT,204,/users,133
2024-09-08 03:50:40.787157,141.152.53.70,POST,201,/metrics,293
2024-09-08 03:53:39.219010,116.80.172.77,GET,204,/metrics,250
2024-09-08 04:06:18.529453,116.80.172.77,POST,204,/admin,100
2024-09-08 04:25:08.548953,44.72.18.206,PATCH,204,/users,147
2024-09-08 04:49:51.765556,116.80.172.77,DELETE,204,/users,110
2024-09-08 04:59:11.924221,116.165.17.29,DELETE,200,/login,192
2024-09-08 05:30:30.611645,83.219.39.245,PATCH,201,/data,291
2024-09-08 05:41:15.054490,116.165.17.29,GET,200,/users,19
2024-09-08 05:44:31.188562,141.152.53.70,POST,201,/login,19
2024-09-08 06:00:49.001323,159.99.215.90,GET,204,/users,89
2024-09-08 06:04:17.846554,141.152.53.70,PUT,201,/login,165
2024-09-08 06:13:16.292768,181.143.79.52,DELETE,204,/metrics,101
2024-09-08 06:33:03.856497,92.207.128.16,PATCH,200,/data,172
2024-09-08 06:55:48.894622,83.219.39.245,PUT,201,/metrics,56
2024-09-08 07:05:42.837232,141.152.53.70,POST,204,/metrics,231
2024-09-08 07:08:35.855393,116.80.172.77,PATCH,201,/metrics,100
2024-09-08 07:18:29.605670,92.207.128.16,POST,201,/data,168
2024-09-08 07:20:02.159240,44.72.18.206,PATCH,200,/login,130
2024-09-08 07:24:55.197766,164.74.85.81,GET,200,/login,177
2024-09-08 07:35:36.959164,141.152.53.70,GET,204,/metrics,108
2024-09-08 07:36:26.482094,92.207.128.16,PUT,204,/users,282
2024-09-08 07:46:22.130101,92.207.128.16,POST,200,/login,278
2024-09-08 08:01:55.005000,141.152.53.70,POST,201,/login,84
2024-09-08 08:04:21.090698,116.165.17.29,POST,201,/data,10
2024-09-08 08:28:27.914826,181.143.79.52,PATCH,204,/admin,285
2024-09-08 08:34:52.355681,164.74.85.81,PUT,200,/users,69
2024-09-08 08:39:58.051502,44.72.18.206,PUT,201,/metrics,149
2024-09-08 08:41:12.460383,116.165.17.29,PUT,200,/users,184
2024-09-08 08:43:47.148797,83.219.39.245,PUT,201,/metrics,104
2024-09-08 08:47:40.639512,83.219.39.245,POST,204,/login,192
2024-09-08 08:48:37.238590,159.99.215.90,PUT,204,/users,18
2024-09-08 08:50:31.467394,116.80.172.77,PUT,201,/admin,182
2024-09-08 08:58:59.690589,141.152.53.70,DELETE,204,/users,263
2024-09-08 09:01:22.568338,141.152.53.70,DELETE,204,/metrics,30
2024-09-08 09:06:36.399904,181.143.79.52,PATCH,200,/data,188
2024-09-08 09:09:45.821491,159.99.215.90,POST,201,/login,44
2024-09-08 09:17:25.807058,164.74.85.81,DELETE,204,/admin,172
2024-09-08 09:31:49.869004,83.219.39.245,DELETE,201,/login,215
2024-09-08 09:31:59.692064,92.207.128.16,GET,200,/data,147
2024-09-08 09:32:18.748541,44.72.18.206,POST,200,/login,127
2024-09-08 09:34:25.471877,164.74.85.81,PATCH,201,/metrics,223
2024-09-08 09:36:54.302340,141.152.53.70,GET,204,/data,142
2024-09-08 09:37:59.109218,44.72.18.206,POST,204,/admin,208
2024-09-08 09:40:56.759531,83.219.39.245,GET,204,/users,239
2024-09-08 09:46:26.552900,159.99.215.90,POST,204,/data,50
2024-09-08 09:50:11.493477,83.219.39.245,POST,200,/users,20
2024-09-08 09:55:07.101796,116.80.172.77,DELETE,201,/users,164
2024-09-08 09:56:24.972413,159.99.215.90,PATCH,201,/login,267
2024-09-08 10:03:06.615178,141.152.53.70,PUT,201,/admin,248
2024-09-08 10:11:40.232014,116.165.17.29,GET,204,/metrics,66
2024-09-08 10:18:54.493412,141.152.53.70,POST,200,/users,226
2024-09-08 10:23:49.893178,159.99.215.90,PATCH,200,/login,188
2024-09-08 10:33:50.676413,83.219.39.245,GET,200,/users,262
2024-09-08 10:37:55.476641,92.207.128.16,PATCH,201,/admin,41
2024-09-08 10:40:42.629372,159.99.215.90,PUT,201,/data,291
2024-09-08 10:43:49.157260,159.99.215.90,PATCH,204,/login,76
2024-09-08 10:54:15.086692,141.152.53.70,PATCH,201,/data,44
2024-09-08 10:54:16.452689,83.219.39.245,POST,200,/login,85
2024-09-08 11:46:00.984823,44.72.18.206,PATCH,200,/metrics,141
2024-09-08 12:02:55.145248,159.99.215.90,PATCH,201,/users,112
2024-09-08 12:26:19.579711,116.80.172.77,DELETE,204,/data,263
2024-09-08 12:27:08.958553,181.143.79.52,POST,201,/login,237
2024-09-08 12:40:53.678997,92.207.128.16,POST,201,/login,280
2024-09-08 12:41:57.927574,181.143.79.52,GET,200,/login,87
2024-09-08 13:06:25.940129,83.219.39.245,PUT,201,/login,106
2024-09-08 13:08:36.780036,116.80.172.77,PUT,201,/data,199
2024-09-08 13:22:13.850221,116.165.17.29,PUT,204,/admin,37
2024-09-08 13:22:23.318819,116.165.17.29,PUT,204,/login,228
2024-09-08 13:23:49.457581,181.143.79.52,GET,200,/data,54
2024-09-08 13:28:14.612237,164.74.85.81,PUT,200,/users,272
2024-09-08 13:33:05.009131,116.80.172.77,POST,200,/admin,212
2024-09-08 13:34:59.520945,44.72.18.206,GET,201,/users,286
2024-09-08 13:39:10.383908,92.207.128.16,DELETE,200,/login,107
2024-09-08 13:46:33.649014,141.152.53.70,PUT,204,/login,33
2024-09-08 13:50:11.579930,116.165.17.29,PATCH,200,/admin,262
2024-09-08 13:50:45.678668,159.99.215.90,DELETE,204,/admin,82
2024-09-08 13:54:55.899806,181.143.79.52,PATCH,204,/users,155
2024-09-08 13:56:07.581870,44.72.18.206,POST,204,/admin,111
2024-09-08 13:58:44.409939,181.143.79.52,PUT,204,/admin,171
2024-09-08 14:03:11.135053,116.80.172.77,POST,200,/users,67
2024-09-08 14:07:51.958085,83.219.39.245,PATCH,200,/metrics,272
2024-09-08 14:11:33.522326,83.219.39.245,PUT,201,/admin,83
2024-09-08 14:27:08.297649,181.143.79.52,POST,200,/metrics,66
2024-09-08 14:59:37.577668,164.74.85.81,DELETE,201,/admin,254
2024-09-08 15:02:55.855598,116.80.172.77,GET,201,/metrics,71
2024-09-08 15:26:36.920026,44.72.18.206,DELETE,201,/metrics,153
2024-09-08 15:34:48.291499,116.80.172.77,PATCH,201,/users,124
2024-09-08 15:42:00.284770,141.152.53.70,POST,204,/users,140
2024-09-08 16:13:28.199594,159.99.215.90,PATCH,201,/data,167
2024-09-08 16:21:44.691476,44.72.18.206,POST,201,/login,247
2024-09-08 16:24:35.084539,116.80.172.77,PUT,201,/admin,45
2024-09-08 16:27:21.080175,92.207.128.16,PUT,201,/login,17
2024-09-08 16:34:44.065788,83.219.39.245,GET,200,/users,20
2024-09-08 16:37:54.464450,44.72.18.206,DELETE,201,/metrics,273
2024-09-08 16:39:03.113051,44.72.18.206,DELETE,204,/data,51
2024-09-08 16:47:56.696734,83.219.39.245,PUT,204,/data,61
2024-09-08 16:58:33.874070,116.80.172.77,POST,201,/login,130
2024-09-08 17:06:44.818151,116.165.17.29,PUT,200,/data,30
2024-09-08 17:27:05.538120,44.72.18.206,PUT,201,/admin,153
2024-09-08 17:27:53.502805,116.80.172.77,PATCH,200,/login,248
2024-09-08 17:28:08.503718,44.72.18.206,DELETE,204,/data,237
2024-09-08 17:46:45.463498,92.207.128.16,DELETE,200,/data,173
2024-09-08 17:47:27.951483,92.207.128.16,DELETE,200,/login,124
2024-09-08 17:53:14.315880,92.207.128.16,GET,201,/data,76
2024-09-08 17:57:07.004731,116.165.17.29,PUT,200,/admin,132
2024-09-08 18:04:08.179272,116.165.17.29,PUT,200,/login,300
2024-09-08 18:04:37.400555,116.165.17.29,PUT,201,/data,247
2024-09-08 18:21:19.246646,92.207.128.16,GET,200,/users,257
2024-09-08 18:21:45.109518,116.80.172.77,DELETE,201,/admin,288
2024-09-08 19:26:23.187443,141.152.53.70,PATCH,200,/admin,103
2024-09-08 19:31:20.512300,141.152.53.70,PUT,201,/metrics,91
2024-09-08 19:36:40.050733,116.80.172.77,DELETE,204,/data,219
2024-09-08 19:54:46.243131,159.99.215.90,PATCH,200,/metrics,208
2024-09-08 19:59:26.271691,116.80.172.77,GET,201,/login,264
2024-09-08 20:23:35.241306,159.99.215.90,PUT,204,/metrics,178
2024-09-08 20:26:24.336447,141.152.53.70,DELETE,201,/admin,36
2024-09-08 20:45:02.915851,116.80.172.77,DELETE,200,/data,228
2024-09-08 20:49:24.323661,141.152.53.70,POST,201,/login,232
2024-09-08 20:50:50.524540,92.207.128.16,PUT,204,/admin,25
2024-09-08 20:53:01.962025,181.143.79.52,PATCH,201,/admin,272
2024-09-08 20:57:07.322865,159.99.215.90,GET,200,/metrics,55
2024-09-08 20:58:20.342114,181.143.79.52,DELETE,200,/users,36
2024-09-08 21:03:12.668076,116.80.172.77,PUT,204,/users,92
2024-09-08 21:06:17.379927,116.80.172.77,GET,201,/data,17
2024-09-08 21:07:23.056437,92.207.128.16,PUT,204,/data,63
2024-09-08 21:09:31.465731,159.99.215.90,PUT,201,/data,160
2024-09-08 21:15:36.092900,116.80.172.77,DELETE,200,/data,177
2024-09-08 21:21:35.976978,44.72.18.206,PUT,204,/metrics,107
2024-09-08 21:52:16.134976,141.152.53.70,PATCH,200,/metrics,203
2024-09-08 21:52:56.440889,141.152.53.70,DELETE,200,/data,185
2024-09-08 21:58:46.231084,159.99.215.90,PATCH,201,/login,177
2024-09-08 22:13:42.988295,44.72.18.206,DELETE,201,/admin,33
2024-09-08 22:13:56.588202,181.143.79.52,PATCH,204,/login,180
2024-09-08 22:17:17.361869,83.219.39.245,PATCH,204,/login,163
2024-09-08 22:30:19.994651,92.207.128.16,POST,201,/data,168
2024-09-08 22:37:12.096989,83.219.39.245,GET,201,/users,58
2024-09-08 22:45:05.210602,159.99.215.90,PATCH,201,/data,286
2024-09-08 23:01:27.166782,159.99.215.90,GET,204,/metrics,198
2024-09-08 23:16:49.808400,181.143.79.52,GET,200,/admin,211
2024-09-08 23:17:15.219135,159.99.215.90,POST,204,/users,81
2024-09-08 23:20:13.887520,181.143.79.52,GET,201,/users,83
2024-09-08 23:20:48.726672,44.72.18.206,DELETE,204,/users,245
2024-09-08 23:31:13.372980,92.207.128.16,PATCH,200,/data,235
2024-09-08 23:41:02.470273,92.207.128.16,DELETE,204,/admin,194
2024-09-08 23:47:49.841943,44.72.18.206,PUT,200,/login,31
2024-09-08 23:51:17.566100,92.207.128.16,PATCH,200,/admin,241
2024-09-09 00:03:31.473707,159.99.215.90,POST,204,/data,289
2024-09-09 00:14:19.375840,92.207.128.16,GET,204,/users,59
2024-09-09 00:15:26.303881,164.74.85.81,DELETE,200,/metrics,29
2024-09-09 00:15:27.816163,164.74.85.81,DELETE,200,/users,286
2024-09-09 00:41:47.909634,181.143.79.52,GET,200,/metrics,56
2024-09-09 00:44:01.641049,83.219.39.245,PATCH,204,/metrics,211
2024-09-09 00:49:11.505560,116.80.172.77,GET,201,/data,43
2024-09-09 01:01:15.577024,44.72.18.206,PATCH,200,/login,93
2024-09-09 01:07:07.656224,141.152.53.70,DELETE,200,/users,88
2024-09-09 01:30:35.266265,83.219.39.245,GET,204,/data,132
2024-09-09 01:33:03.931747,164.74.85.81,PUT,204,/metrics,91
2024-09-09 01:36:08.585237,116.80.172.77,DELETE,201,/users,166
2024-09-09 01:48:50.325332,83.219.39.245,POST,204,/login,273
2024-09-09 01:55:35.096349,44.72.18.206,PUT,200,/login,213
2024-09-09 02:06:00.294177,181.143.79.52,PATCH,201,/admin,174
2024-09-09 02:07:59.374485,141.152.53.70,GET,200,/admin,10
2024-09-09 02:12:02.824988,141.152.53.70,POST,201,/users,243
2024-09-09 02:12:48.227029,92.207.128.16,DELETE,201,/admin,202
2024-09-09 02:13:57.962911,92.207.128.16,PATCH,201,/login,235
2024-09-09 02:16:03.849291,44.72.18.206,PUT,200,/metrics,30
2024-09-09 02:18:03.987057,116.165.17.29,DELETE,201,/metrics,240
2024-09-09 02:18:56.255067,44.72.18.206,DELETE,200,/data,37
2024-09-09 02:20:45.067622,164.74.85.81,PATCH,204,/users,59
2024-09-09 02:30:11.523377,92.207.128.16,PATCH,204,/login,153
2024-09-09 02:36:48.039660,92.207.128.16,GET,201,/login,128
2024-09-09 02:41:50.029793,141.152.53.70,GET,204,/data,227
2024-09-09 02:42:57.661847,159.99.215.90,DELETE,201,/admin,126
2024-09-09 02:48:56.826625,92.207.128.16,GET,200,/login,259
2024-09-09 02:55:12.093216,164.74.85.81,PUT,200,/admin,243
2024-09-09 02:57:12.728864,116.165.17.29,GET,201,/login,272
2024-09-09 03:16:05.801891,181.143.79.52,PUT,204,/login,176
2024-09-09 03:17:08.737496,116.80.172.77,PUT,201,/admin,263
2024-09-09 03:44:19.322140,116.165.17.29,DELETE,200,/users,54
2024-09-09 03:53:17.444573,141.152.53.70,POST,200,/data,218
2024-09-09 03:58:46.899613,159.99.215.90,DELETE,201,/data,47
2024-09-09 04:02:49.495525,116.80.172.77,GET,200,/admin,298
2024-09-09 04:05:15.889070,141.152.53.70,POST,204,/login,56
2024-09-09 04:12:23.590233,44.72.18.206,GET,201,/metrics,14
2024-09-09 04:27:51.960580,164.74.85.81,PATCH,200,/users,123
2024-09-09 04:29:12.452117,83.219.39.245,DELETE,200,/admin,37
2024-09-09 04:33:42.493638,92.207.128.16,GET,201,/data,56
2024-09-09 04:46:08.163931,141.152.53.70,PUT,204,/data,43
2024-09-09 04:46:24.100375,141.152.53.70,PUT,200,/users,124
2024-09-09 04:46:49.955020,181.143.79.52,DELETE,204,/metrics,143
2024-09-09 04:47:03.977973,181.143.79.52,PATCH,200,/login,100
2024-09-09 05:08:41.099454,83.219.39.245,PATCH,200,/users,92
2024-09-09 05:12:21.072391,141.152.53.70,DELETE,201,/data,173
2024-09-09 05:17:11.635290,181.143.79.52,PATCH,200,/metrics,296
2024-09-09 05:20:07.031753,44.72.18.206,PATCH,204,/login,138
2024-09-09 05:31:17.510904,92.207.128.16,POST,200,/login,144
2024-09-09 05:40:36.419360,164.74.85.81,PATCH,204,/admin,263
2024-09-09 05:42:30.050311,159.99.215.90,GET,201,/data,28
2024-09-09 05:53:07.477617,164.74.85.81,PUT,204,/data,137
2024-09-09 06:05:02.647541,44.72.18.206,DELETE,201,/metrics,65
2024-09-09 06:08:48.414244,159.99.215.90,PATCH,204,/metrics,282
2024-09-09 06:09:27.518040,44.72.18.206,DELETE,200,/metrics,18
2024-09-09 06:11:46.809914,141.152.53.70,GET,204,/login,277
2024-09-09 06:14:34.060022,116.80.172.77,DELETE,200,/metrics,219
2024-09-09 06:31:57.647182,116.165.17.29,POST,201,/admin,63
2024-09-09 06:34:48.756014,83.219.39.245,POST,200,/admin,237
2024-09-09 07:03:45.774314,116.165.17.29,PUT,204,/users,220
2024-09-09 07:05:13.374635,159.99.215.90,POST,204,/login,51
2024-09-09 07:13:07.860496,116.80.172.77,DELETE,200,/admin,190
2024-09-09 07:20:26.996144,92.207.128.16,PATCH,204,/login,44
2024-09-09 07:37:37.570780,92.207.128.16,PATCH,201,/users,281
2024-09-09 07:44:14.463978,159.99.215.90,PATCH,200,/users,48
2024-09-09 08:03:21.868823,92.207.128.16,PUT,204,/data,11
2024-09-09 08:06:32.949074,159.99.215.90,PUT,204,/login,45
2024-09-09 08:10:37.449271,92.207.128.16,GET,204,/login,42
2024-09-09 08:14:37.302566,44.72.18.206,PATCH,201,/users,148
2024-09-09 08:17:32.389507,164.74.85.81,DELETE,200,/data,43
2024-09-09 08:19:56.501469,83.219.39.245,GET,200,/login,244
2024-09-09 08:24:51.476178,159.99.215.90,PUT,200,/data,71
2024-09-09 08:38:53.472785,116.165.17.29,POST,200,/metrics,180
2024-09-09 08:46:43.739152,164.74.85.81,POST,201,/admin,68
2024-09-09 09:03:52.044236,159.99.215.90,PUT,200,/metrics,187
2024-09-09 09:05:07.732035,83.219.39.245,PATCH,201,/data,206
2024-09-09 09:15:11.025780,116.80.172.77,DELETE,200,/metrics,248
2024-09-09 09:20:59.748033,92.207.128.16,GET,200,/users,257
2024-09-09 09:22:58.852701,116.80.172.77,DELETE,204,/admin,21
2024-09-09 09:25:51.945209,116.80.172.77,GET,200,/users,232
2024-09-09 09:33:30.231228,83.219.39.245,PUT,204,/login,115
2024-09-09 09:40:16.992380,141.152.53.70,GET,201,/users,77
2024-09-09 09:43:10.550857,83.219.39.245,PUT,201,/admin,211
2024-09-09 09:57:36.738977,159.99.215.90,PUT,200,/data,122
2024-09-09 10:02:09.775644,83.219.39.245,GET,204,/users,174
2024-09-09 10:04:44.993409,116.80.172.77,PATCH,204,/admin,31
2024-09-09 10:32:48.196439,181.143.79.52,DELETE,200,/login,248
2024-09-09 10:52:22.910769,159.99.215.90,GET,200,/admin,14
2024-09-09 10:53:36.341129,83.219.39.245,GET,200,/data,125
2024-09-09 11:03:26.311361,116.80.172.77,PUT,204,/users,214
2024-09-09 11:09:24.027129,164.74.85.81,DELETE,200,/metrics,25
2024-09-09 11:14:07.103138,181.143.79.52,PATCH,204,/admin,133
2024-09-09 11:22:46.713495,159.99.215.90,POST,204,/admin,113
2024-09-09 11:46:41.626496,159.99.215.90,POST,204,/login,170
2024-09-09 11:50:18.379900,83.219.39.245,POST,204,/data,114
2024-09-09 11:54:49.744559,116.165.17.29,PUT,201,/users,157
2024-09-09 12:00:37.668052,141.152.53.70,PATCH,204,/login,147
2024-09-09 12:06:05.712910,83.219.39.245,PUT,201,/metrics,103
2024-09-09 12:07:00.157175,116.165.17.29,POST,201,/data,135
2024-09-09 12:09:03.965181,44.72.18.206,POST,201,/login,244
2024-09-09 12:16:45.070648,159.99.215.90,GET,200,/users,144
2024-09-09 12:20:32.808824,116.80.172.77,PATCH,204,/data,10
2024-09-09 12:32:47.414353,164.74.85.81,DELETE,201,/admin,17
2024-09-09 12:36:19.705357,159.99.215.90,PUT,201,/admin,116
2024-09-09 12:47:42.111473,116.165.17.29,PUT,201,/metrics,28
2024-09-09 12:51:01.691941,181.143.79.52,PATCH,201,/data,14
2024-09-09 12:51:43.957843,44.72.18.206,PUT,200,/admin,279
2024-09-09 13:21:15.271776,116.80.172.77,PATCH,200,/users,179
2024-09-09 13:24:12.609178,159.99.215.90,PUT,204,/admin,130
2024-09-09 13:56:10.629164,92.207.128.16,PATCH,204,/login,235
2024-09-09 13:57:41.440513,164.74.85.81,PUT,201,/admin,134
2024-09-09 14:19:43.150627,116.165.17.29,PATCH,200,/admin,104
2024-09-09 14:24:06.026150,141.152.53.70,PATCH,204,/admin,112
2024-09-09 14:31:20.528445,83.219.39.245,DELETE,204,/login,97
2024-09-09 14:35:44.929342,92.207.128.16,PUT,200,/login,90
2024-09-09 14:41:52.057378,181.143.79.52,DELETE,200,/login,24
2024-09-09 14:57:59.138299,44.72.18.206,DELETE,201,/metrics,96
2024-09-09 14:58:13.738029,116.165.17.29,GET,201,/users,97
2024-09-09 15:01:41.678537,44.72.18.206,GET,201,/users,60
2024-09-09 15:07:42.510540,116.165.17.29,POST,200,/users,226
2024-09-09 15:10:35.381675,159.99.215.90,PUT,201,/users,96
2024-09-09 15:12:41.288724,159.99.215.90,POST,204,/users,230
2024-09-09 15:21:08.605816,164.74.85.81,PATCH,204,/data,34
2024-09-09 15:34:09.740652,159.99.215.90,POST,200,/login,39
2024-09-09 15:35:10.408092,116.165.17.29,PUT,200,/admin,132
2024-09-09 15:42:50.026867,116.165.17.29,GET,200,/admin,117
2024-09-09 15:54:02.597666,44.72.18.206,POST,204,/users,147
2024-09-09 15:54:55.306198,159.99.215.90,PATCH,204,/users,110
2024-09-09 16:13:35.853489,141.152.53.70,PATCH,204,/metrics,256
2024-09-09 16:31:06.469550,141.152.53.70,GET,201,/metrics,166
2024-09-09 16:40:38.097784,116.165.17.29,POST,201,/data,76
2024-09-09 16:43:20.006097,83.219.39.245,DELETE,204,/admin,66
2024-09-09 16:53:05.358751,116.165.17.29,POST,201,/data,27
2024-09-09 17:01:47.832572,44.72.18.206,GET,204,/admin,280
